,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
66,0.06397945217902547,0.06528868589196173,0.5791038440976103,0.9240843596807309,-0.5556473258696203,0.4793442439564733,-0.2709108038401202,-0.02770832788502429,-0.17426277311908003,-0.38386696955709254
67,1.6047491364154833,-0.3447338167902694,0.5856769405117155,0.8582693690046554,-0.8281751578545262,0.429802322661803,-0.2996155696905531,0.200526321338825,-0.0729743684957959,-0.8755374092434738
68,-2.295068121904394,0.6031915056652233,-0.37876057486276327,0.47601682146818497,-0.12171596106447385,-0.14550675771046623,-1.004385904359029,-0.13507271111569308,1.2948379275178814,-0.22431787187975308
69,-0.3692534980124176,0.08596691378333275,-0.5626165294566607,0.48871816618021674,-0.2243107019018907,0.056754141242848985,-0.8515735592801155,-0.5919858827930117,0.42002787241751505,-0.2558881588197885
70,1.3335319064932156,-0.44711916618098774,-0.6109786616820323,0.4034295007607164,-0.22684907808917654,-0.009845817507392243,-0.6895245081110639,-0.46024489045760675,0.08386861500337231,-0.36009661484734823
71,-1.3013802224288564,0.5047332627791522,-0.59798351264138,-0.11288000059607123,0.8115890945771543,-1.6167488071796785,1.1854968969889945,0.9466504219130525,0.029200053065914854,-1.0276941799293617
72,1.670170977322546,-0.3504638661832798,-0.9235306229597487,0.2637532062788485,0.5531021710230385,-1.353501033988086,1.0764843860939322,0.9783130189989903,-0.48062847839151857,-0.5310949301914949
73,-2.44504768252782,0.6617771377559779,1.7252364095421864,0.2603262093973817,-1.506828754166195,-0.37329127185909894,-0.23114313963494595,-0.15950051326586245,0.9166347716474513,0.4699580828988092
74,-0.5192330586358437,0.14455254587408728,1.5413804549482883,0.2730275541094135,-1.6094234950036121,-0.1710303729057836,-0.0783307945560325,-0.6164136849431809,0.04182471654708517,0.4383877959587734
75,1.2636191117453162,-0.3492782334285144,1.6558842160449683,0.6011832752221546,-1.787245537259052,0.04591665927551001,-0.12295876529447763,-0.387806408665248,-0.292074546613645,0.33188683304785105
76,-0.7220835585918879,-0.1043468192418574,-0.9067360220580047,-0.4574310692537065,-0.5105097263069343,0.050424714492736514,0.2750005361904623,0.5586615211421408,0.932316526573124,-0.1885549711854812
77,1.172822908808286,-0.6156793237245753,-1.0866985033171146,-0.44456169303036175,-0.6142530907564266,0.24011842361046792,0.42045591497507306,0.13580222962936453,0.10314567684951391,-0.21120734494465207
78,-1.625097529019093,0.2030253616954359,1.3141770847079333,1.2909469792061867,0.22207171609587611,0.5594909778456949,-0.9102829464223873,0.2985096594730948,0.13672776406586495,0.374997487480396
79,2.432182266982962,-0.9293725996578286,2.469273857993768,-0.24056545648928024,0.026663101571782866,-1.2387137686611513,-1.033888076351114,-0.9474147870776348,0.7235634743428441,2.092002591583141
80,-1.6457900733370847,0.046346524799192504,0.04995610648110026,-1.1850184495784293,0.6123480819829925,-1.1037090169037798,-0.3547840008489003,-0.9214630269186046,0.8197834253816647,0.33304277752066824
81,0.8287773346233592,-0.6171782642138429,-0.2712666334988358,-1.0606505547428118,0.305693150629489,-0.8873295458477956,-0.33739942026422765,-1.2159688586260526,0.2379312358742671,0.6295191103149403
82,-0.1147411163428563,-0.10079787444149743,-0.19839909079824838,-0.10540287131151779,-0.4316055468372435,0.5007798842213419,0.07718795474113135,-0.659578351775611,-0.4829191886613525,-0.791411611704275
83,-1.9811800028244821,0.49960575117333417,-0.7039905397813306,-0.1855151301190473,-1.0392265578811442,0.6549651768572805,0.38792708970269246,-0.009230086750795195,0.6026338055798924,-0.3123194304431184
84,0.8156778814485766,-0.30542760006481556,-1.2044126335653629,-0.23155389331985998,-1.3037033608731956,0.8242335656916827,0.6764962747385622,-0.12771080541701624,-0.10549788603966637,-0.11454505132220424
85,-1.5691542762466124,-0.05317053581600475,0.5042370502792497,0.08826988607237632,0.6640976098121271,-0.10338906569043439,0.07530295215546079,0.6665443888746493,0.07553974820057548,-0.04193131602280242
86,0.960557320753706,-0.7855855995040238,0.28346687265475035,0.11313548717464561,0.46783665561743487,-0.042765743817752395,0.16813693547899453,0.6542077996990454,-0.37841449201140287,0.10164562905616277
87,-1.5109708135302098,0.18903412045456155,0.8497735486513838,1.0386676304150666,0.01837628130440705,0.5938090914484769,-0.7475303700043101,0.4661513482500852,0.30215026958553903,-0.3430523308319225
88,1.3884124297583087,-0.7597972854147118,0.850933726904568,0.8135172608491196,0.10671494709731134,0.3592959641297817,-0.41089563262635515,0.9038337641700258,-0.17435313771356073,-0.6486082038977101
89,-1.8044022160519457,1.3883213346450471,0.7802296556084464,0.3875299890451056,-1.1445420962148307,-1.013946367178968,0.5108088356242798,-1.01802881001048,0.5851222773504479,0.732172464522972
90,1.5929375294346797,0.5961951171325287,1.2553250687878015,-0.07552447881220502,-2.022855966600501,-1.345010151739797,0.8004731674440029,-1.6156842845584891,0.4992193166710059,1.9742272134497634
91,-1.9353872117480209,0.22418096597835707,-1.8797032413371135,-0.707828669164752,0.5995310081036203,-0.7870688497494306,-0.3620284635487408,-0.7922187403300178,0.7485463946578248,0.35494862087319545
92,-0.1519953540410177,-0.2950822825455757,-1.9919188114119606,-0.7439542980071733,0.5458158259791933,-0.7318055694834776,-0.21195473171906082,-0.9207509498364325,0.1887009437773264,0.2959771625702624
93,2.483434531738919,-1.2401613465600356,-2.4267814056421133,-1.4720555096616321,0.7016169619428452,-1.6073815768116257,-0.21876879502849922,-0.6442852885142527,0.7109012896646919,0.7278527177599796
94,-0.09583050496630366,0.4574376986507783,1.6341816768104824,-1.092081674657133,-0.9769594506448414,0.21696131063716298,1.9554885192972418,-1.3341098565898883,-0.5263397087253295,2.0011124202842527
95,-1.4654915192872684,-0.15654972752949392,0.5806255338499027,-0.1290849648357309,0.8935240015673133,-0.2884667306317179,0.22697525011503572,0.9702122406086519,0.04342888587485718,-0.7449924439519583
96,1.1275541226730081,-0.9181812076074864,0.3087122835983548,-0.13413035401569107,0.7414928178865078,-0.2916340256547096,0.23025897794249117,0.9006768448087721,-0.35123802764424455,-0.5827827078657102
97,-1.9839944733423889,0.8352180293040878,0.8307241948166247,-0.12704847118032858,-1.987523415748368,0.5993817486806401,0.29346908447750253,-0.30820902601588196,1.204945473146093,0.1300649147153495
98,0.8547986885759484,0.043882091624342076,0.571019283844248,-0.10386318519118783,-2.172298133822304,0.78567696890916,0.4598727307440615,-0.6610844168369072,0.2945991791665544,0.18446272798566699
99,-1.792004315995491,-0.034298221352542235,-1.2993497503145124,-0.8716811744563224,0.2958212895321349,-0.20147311931890188,0.9167598238237484,0.3990859930643525,0.2414780442264809,0.6593605690176385
100,0.8490273701258441,-0.8493071108281783,-2.2811865196624304,-1.1426684431819716,0.0233689887301221,-0.08055594195961593,1.4609300614736431,0.4577496813580886,-0.354792472972128,0.9583669516659833
101,-0.8394780886768568,0.7510121629443192,0.3984179366234075,0.818555063131785,0.23704157177449525,-1.011768829629861,0.2601304553353751,-0.9432784609611735,-0.6786369372323635,0.6290250081860069
102,2.081586213859824,-0.08279417991893785,0.047367162010029926,1.2657759370396626,0.06996198847137097,-1.218530225902324,-1.2163914263481375,-0.7753480950168136,0.26123424794912087,-0.11599606638760608
103,-1.6948223116810435,0.28662625168612366,1.3616836511154056,-0.18511936870717438,-0.19225888680686215,-0.15846153687479148,0.2390546083935795,-0.1258022588882676,0.3111982326721894,0.695618205709006
104,0.34581769177048954,-0.2222605380574135,1.5039540690895383,-0.30206172443645873,-0.4883037100742344,-0.05546196360904641,0.4872111437029084,-0.24421379058884013,-0.26914947407833073,0.06753364403088549
105,0.9943049035884463,-0.10373919782210939,-0.22351388871777325,-0.5167971001075968,-0.5953744942501661,0.8198135887913771,1.375889837473045,0.6202459040456875,-0.15976149633668754,-1.9680409669838494
106,1.0110809764002349,-0.10537305302878534,0.5416601792363228,-0.667155753022566,-0.47806564540789864,0.5096065132831218,1.4848374722843758,0.4131981785043615,-0.2426017753114114,-1.3576286567494487
107,0.1528083824327979,-0.46862444858602026,1.1062698944336906,0.6021351747420991,0.8178948485547436,0.16432656099207962,-0.35476546938204817,-0.18151464615951496,-1.023514416304988,0.06749157814298877
108,-1.4611922203506735,0.31596027906936847,1.0998711005082706,-0.4231850811213233,-0.4715510470710034,-0.31995341987356307,-0.1476075933541376,-0.6064297499549943,0.7709715363959277,0.5045623807153349
109,1.16124384612505,-0.43413104681616865,0.8674205028794079,-0.3988235745529926,-0.6643661304294683,-0.22162852849412978,-0.03270271114769627,-0.7209279796242246,0.1800996800536815,0.6213855862517058
110,-0.7508330920362868,1.087771628721486,1.3349818988894417,1.8951562770939547,-0.9845454239717216,-0.09500332100155856,-0.008432570419523847,-0.489871770616674,-0.2944397667221706,0.5550310924773089
111,1.3325843307988972,0.6432659862437778,1.4389323388988235,2.255720504151529,-1.729416304543302,0.20936947253325616,-0.1876355737670108,-0.27785890584048395,-0.147591082001573,0.5313498141874126
112,0.9553654179760941,-4.776855746111739,0.5284828549135058,5.989397888516132,5.727050875663954,3.4104105860086142,1.518180083477012,1.4622328341629411,-0.21226149035597594,0.6420002506048962
113,0.5064317538991526,-0.34890355841025994,0.3201648026757829,-0.34257879180019335,-0.10209189754218793,-0.28976326053386986,-0.39547681535016255,-1.541319726590346,-0.1719796375907022,1.6176599101585627
114,2.451722929521455,-0.9229719393164364,0.08273193288859672,0.45365132093428623,-0.9763836788600356,0.6934815831381406,0.5374331111734026,1.1756786283972736,-0.07565273915467262,0.0022182770539380787
115,-2.3707854395153927,0.4115355515571054,-0.30384558142200524,-0.6898213183896561,-0.1268659489566321,-0.38002460623667134,-0.10953749868386616,-0.7004654844722906,0.9328000903162245,0.9930040547439866
116,0.3013489236698991,-0.31884085548887153,-0.5962561435655553,-0.6161287437329338,-0.37200646186431396,-0.17240366567662757,-0.013964902111099051,-1.0411830358187986,0.16388124588437847,1.163982171185849
117,-1.9958210837324364,0.33975371560640155,0.05904278094197038,-0.18371515665949978,-0.48263286007898676,0.20545269847430997,0.40532239691824884,0.4898566735560072,0.6960073494609799,0.042487664436258815
118,0.7238413718841561,-0.5126104641309208,-0.05162450911174466,0.2605984224246481,-0.11418733410738453,0.4076488278578266,-0.025586179514334825,0.21379373706502433,-0.33044254763405656,-0.44691706257994496
119,-1.6517772839915634,0.836030895501591,-1.1994033817063143,-0.22138195002030872,-0.04852407595149285,-1.541577106346567,0.787406878972904,0.05648758981926931,0.844460612494034,0.2614482850090196
120,1.550780677464549,-0.07468445287956434,-1.4853523508635673,-0.19245059885867516,-0.2778346534799148,-1.4009662949871964,0.9385352769503778,-0.14220727007998293,0.053263815205177735,0.3855838879271081
121,1.0553042194969873,-0.6676631311811811,-0.7165118651584825,-1.7324444968251096,1.3856625805676683,-0.9136691483696248,1.005299122894408,-0.1776890230939191,-0.1493005501113955,-0.6458488965012726
122,1.3979650551410758,-0.20544949014927827,-0.6066760896063036,-0.17614607399080304,-0.7877237772819744,0.926880968333863,1.0282891131304897,0.27304306583026217,0.045580512257023094,-0.22665387996958983
123,0.9726782096900347,-0.7142041425547271,-1.730256751069085,-0.79268371337769,1.6394895800096927,-0.35052819862486223,0.047245205238611636,-0.21429185194260753,-0.12653854488941219,-0.41738800870978954
124,1.314400346001376,-0.49082214398493357,-1.4342256418764132,-0.5973260442222599,0.36906401566435415,0.2118470323748068,0.41614382445598463,-0.120189972043223,0.134047576442638,-0.2732811925598819
125,1.429655359376107,-0.4508208483816726,-1.1705670239840622,-0.4808861830638956,0.25815293388738164,0.20992290654159615,0.072023186509545,-0.2870762130065826,0.3065362260272401,-0.563917037589907
126,2.799024688980312,0.5193292956030053,-0.08667696070911181,0.3767064550535253,-2.099918181560397,-0.2261228250661686,1.3765624966236734,0.06319419106931635,0.7564515191843773,-0.4303122716464801
127,1.2461971769329427,0.34470231052853184,-0.6509862692642163,0.7935054593059476,-1.4148510404713042,-0.1428189881574767,1.5661846024875135,0.3636410949262077,-0.5348894798625791,0.3651862403241266
128,-4.09609125211875,0.6087041544121682,-0.9279892770775028,0.06065516157508198,-1.200705353008644,-1.6741343210806905,1.0852006381525958,0.3306969033155172,-0.5933915439299672,1.0930932150171306
129,2.955386270056166,-1.187201110487082,0.5713158053152615,0.9115496122273077,-2.2543168596260954,-1.5237334901372381,0.16963117635504735,1.4646454645952787,-0.42789760307295494,-1.1928216842379515
130,2.7305857604071484,0.8390420159469122,0.3380955918993526,1.993212013458729,1.8440677986466731,0.30948746004730926,0.35111383714590616,0.37435436949233597,0.35690793838732415,0.17870459672336142
131,-1.1419638641369896,0.058165731919247884,-0.08733039846960805,-0.0991485346533989,0.30755182228875066,0.4251391814633476,0.20153995716713916,-1.0564234459834287,-1.1932049241180551,-0.28197342164104394
132,-0.2966590468084801,0.7835069524523655,0.06898740535906711,-0.09804653449723862,1.2411157930204377,1.139813309063138,0.9555494969084611,-0.7764718479577583,-0.3544016431163767,-0.49380288085077473
133,2.289205813502864,-0.41966956309708164,-0.22605225420419064,0.9867870308429134,2.4688263829044756,0.7122311676502512,-0.5873051876222602,0.38063888126067014,0.21170065905226826,0.33883047243193254
134,1.9543151279497117,-0.19199298349328148,-2.0344222201863156,-1.0699132128201798,1.378051907700507,0.3267110777827418,1.1203439187693531,-0.0991179701766816,0.645794185761144,0.1914090803354692
135,2.267354559756108,0.14073573366457331,-0.0426589651318131,-0.3374560457378718,0.5757760849092524,0.6761112188766119,0.15635223275078378,-0.2516504165832294,1.067576537760421,-1.809174095441982
136,0.22405504188984712,-0.4587239273914368,0.44780926406140853,-0.17889991521188334,0.6822685008320705,-0.2822052142713408,-0.4389463923862467,-0.7788183280920411,-0.553719221098906,-0.2295078642282636
137,-0.07064466997938917,0.4703662793020244,0.8967425796758763,-0.9868144150991333,0.9670122775024056,-0.23201702738856034,0.23447652242796346,-2.08753737626593,0.04011105504229949,0.575848369958441
138,1.6301985762859712,-0.10383211675592842,0.823793539347922,-0.6026418003009482,0.862946611746481,-0.30885141361057444,-0.09606427508874968,-1.377130479679021,0.5309273679653317,1.255732591306095
139,-0.1783188427578221,0.809341746095104,0.4772510043951375,-0.6748661581453973,-0.36599386416820284,0.7482937000098222,0.809254679586861,-1.6955082204920542,0.1107469344153626,-0.018578612530618693
140,1.5289656501143405,0.28897956349313997,0.3271098323348749,-0.3237149302840521,-0.7748264227305698,0.8986421794107253,0.8143129681404383,-0.6260533083320552,0.5768418870436829,-0.004406458256187677
141,3.1467428577300716,0.7503629112697449,-1.8294285324401187,0.45150707978707694,-0.8092029552520456,0.47773812442475816,2.0895111233436494,0.6915635073312268,0.9395262464759668,-0.20847944043344113
142,3.119994649006968,0.755371821367355,1.2259632461250758,3.1276258616576467,1.9918218970947013,0.9122499801299423,-0.16115411844107458,1.026587506841345,-0.05502777916758889,-0.7986726955330369
143,0.06133920284838483,3.825293361123405,-0.3769962938086429,-0.5059285794490945,0.8840347415246937,0.5040507486573937,0.08572287286063646,-0.6189205761806954,-0.9029214277559285,-0.5143069447887593
144,1.5163984009994842,3.347775718317766,-0.4819725265481478,-0.48294431875912247,0.7058913037067486,0.32131311318079775,0.024621879704297352,-0.0021984524936033796,-0.4263234409932013,-0.23535578619767572
